UID,ALL_AgeOfOldestAccount,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts
5793518,99,17401.0,0
5793701,50,6666.0,0
5794723,244,4319.0,0
5794805,236,67401.0,0
5794861,286,10631.0,7
5795909,273,13099.0,1
5796371,149,10431.0,7
5797797,78,831.0,0
5797943,151,2200.0,7
5799979,106,5040.0,0
5801308,154,18560.0,7
5802066,129,24819.0,0
5802582,114,0.0,0
5802961,199,42492.0,0
5804194,293,1039.0,0
5808450,153,20202.0,0
5809039,130,27960.0,0
5810017,177,2515.0,0
5810055,86,1377.0,7
5810477,135,19121.0,0
5810676,169,1880.0,7
5810712,99,6342.0,0
5810995,162,3945.0,7
5811395,283,21051.0,7
5811575,127,18282.0,0
5813880,142,79715.0,0
5814868,214,4051.0,0
5817077,170,16135.0,3
5821313,131,960.0,0
5821443,138,20681.0,0
5822527,92,9081.0,0
5823010,158,42514.0,0
5823489,169,47734.0,0
5825347,66,670.0,0
5826127,230,2960.0,0
5828003,400,6757.0,0
5829863,228,42964.0,0
5833033,113,26475.0,0
5834935,192,43840.0,0
5836640,141,4577.0,0
5836864,76,17096.0,7
5838534,77,5338.0,5
5841759,101,21056.0,7
5841952,190,23238.0,0
5844307,415,0.0,0
5844564,242,1182.0,0
5845844,71,1266.0,0
5846118,64,27175.0,0
5846377,231,43381.0,0
5846697,191,15264.0,0
5849395,122,19582.0,7
5852043,188,12573.0,7
5852337,189,12245.0,7
5853477,61,6513.0,0
5857824,184,57772.0,0
5858273,170,14901.0,7
5859466,38,0.0,0
5860372,196,19549.0,0
5862005,166,13183.0,7
5862161,358,13866.0,7
5862322,207,41220.0,0
5864873,108,18539.0,0
5865132,305,8628.0,0
5873415,423,4519.0,0
5875605,92,21505.0,7
5876264,81,4064.0,0
5878441,41,1436.0,7
5880283,397,13087.0,0
5881173,123,3700.0,7
5882231,170,13633.0,1
5882264,146,35994.0,0
5882335,136,6010.0,0
5882735,60,1737.0,7
5883215,313,23189.0,0
5884640,133,0.0,0
5885046,57,1233.0,7
5887140,215,303.0,7
5890044,11,0.0,0
5890096,204,11574.0,0
5890345,322,3266.0,7
5892080,77,6310.0,6
5892246,51,3246.0,0
5893149,47,13211.0,0
5894835,51,0.0,0
5895698,126,3012.0,7
5899117,144,13466.0,0
5900116,172,5697.0,7
5900501,131,18660.0,0
5900591,165,14656.0,0
5901031,142,2892.0,7
5902294,123,11361.0,0
5902910,170,3055.0,0
5905200,100,3270.0,5
5905327,131,2289.0,7
5906572,105,6851.0,7
5907372,159,25375.0,0
5907591,169,16825.0,7
5908093,126,16243.0,0
5908643,264,1975.0,7
5908725,70,6492.0,7
5912911,-1,,
5913705,214,17066.0,1
5916055,184,357.0,7
5917317,272,14469.0,0
5919194,177,176.0,0
5919679,76,1447.0,0
5921099,62,4160.0,2
5922027,186,25517.0,7
5922418,118,10783.0,0
5924970,104,1469.0,0
5925739,54,34.0,0
5925863,253,1124.0,0
5926557,114,13534.0,0
5931839,137,9239.0,7
5931933,209,13164.0,0
5933819,289,16963.0,0
5934605,148,315.0,0
5935203,137,24449.0,0
5936900,280,979.0,0
5938418,164,27185.0,0
5938696,236,15899.0,0
5939123,352,1099.0,0
5939159,197,31715.0,0
5939801,194,7998.0,0
5942304,256,5140.0,7
5944623,272,36992.0,0
5945935,51,3129.0,0
5947051,240,1966.0,0
5947302,311,9764.0,0
5953223,204,4240.0,0
5957211,107,15529.0,0
5959324,44,1442.0,0
5960135,394,1324.0,0
5960350,313,23668.0,0
5960484,112,7071.0,0
5963845,28,812.0,7
5965356,292,48254.0,0
5966043,191,32034.0,0
5966967,48,162.0,0
5969936,106,15570.0,0
5969938,84,7866.0,7
5970282,110,11047.0,0
5970323,153,2470.0,7
5975870,192,30546.0,0
5976159,77,14577.0,0
5977561,288,21638.0,0
5977676,90,5099.0,7
5979351,206,4189.0,0
5979548,216,4144.0,0
5981811,161,11780.0,7
5982722,343,24803.0,0
5983140,342,20089.0,0
5983544,21,155.0,0
5984517,221,5036.0,7
5984747,5,0.0,0
5984792,81,13150.0,7
5987421,203,8629.0,7
5988829,14,,0
5996419,115,16544.0,7
5997223,108,39954.0,0
5997323,420,21698.0,0
5997341,140,3349.0,7
5998588,101,2028.0,7
6001601,160,6527.0,7
6002102,763,33203.0,0
6002939,17,2806.0,0
6003817,211,10901.0,0
6005383,134,10436.0,7
6009618,360,5307.0,7
6010530,190,16651.0,7
6011860,126,7024.0,7
6012628,260,32719.0,7
6012910,192,42661.0,0
6013238,186,8597.0,7
6013598,110,5115.0,0
6015147,206,7615.0,0
6015329,154,556.0,0
6016497,112,2185.0,7
6016695,204,71095.0,0
6017054,190,3957.0,7
6018957,81,2142.0,0
6019234,39,16815.0,0
6019935,192,2061.0,7
6020078,107,11036.0,0
6025207,124,24180.0,0
6027912,26,4484.0,0
6028022,199,14431.0,0
6028455,258,21839.0,0
6029223,78,10262.0,0
6033201,178,8328.0,7
6033350,258,21813.0,7
6033510,54,2560.0,7
6034489,180,13217.0,0
6036090,192,24858.0,0
6036271,306,44288.0,0
6039791,358,4352.0,0
6040220,99,4775.0,7
6043528,191,16612.0,0
6047192,143,48516.0,0
6049052,362,11214.0,7
6049167,201,29886.0,2
6049263,39,17334.0,0
6052384,312,5691.0,0
6052857,98,504.0,7
6053066,171,1365.0,7
6053603,107,3047.0,0
6054326,162,2519.0,7
6055096,205,14221.0,0
6056288,218,2250.0,0
6056977,53,17219.0,0
6059812,439,3417.0,0
6061511,222,1846.0,7
6061818,222,4421.0,7
6061915,107,5579.0,7
6062081,99,3228.0,0
6062795,-1,,
6063435,184,7802.0,7
6063591,217,24977.0,7
6066749,197,22863.0,0
6071762,58,7939.0,7
6072019,92,13566.0,7
6072663,145,10910.0,7
6074506,24,600.0,0
6076848,155,24275.0,0
6076851,180,13371.0,0
6077957,104,3305.0,7
6079657,177,5942.0,0
6080501,182,11770.0,7
6081644,196,50802.0,0
6082053,-1,,
6084428,117,6012.0,7
6085631,73,664.0,0
6089637,195,6535.0,0
6091030,215,33388.0,0
6096224,115,1897.0,7
6097440,-1,,
6099035,119,5780.0,0
6100566,-1,,
6101212,137,14489.0,0
6102404,111,5846.0,0
6103514,120,650.0,0
6104469,30,1754.0,0
6104752,298,28176.0,0
6105352,110,35163.0,0
6106901,128,11964.0,7
6107153,215,754.0,0
6107266,184,5393.0,7
6108652,258,26192.0,0
6108724,303,14912.0,0
6109424,250,31721.0,0
6111054,183,29635.0,0
6118414,203,47330.0,1
6118819,143,5922.0,0
6121679,301,0.0,0
6122272,129,16247.0,0
6126533,6,445.0,0
6130017,124,1732.0,7
6131002,226,0.0,0
6134758,229,6259.0,0
6135407,58,18498.0,2
6137842,125,7586.0,7
6139330,164,5992.0,0
6139646,59,0.0,0
6143042,148,3105.0,7
6143118,169,218.0,0
6143126,183,26703.0,0
6144660,159,32378.0,0
6146624,90,748.0,0
6146765,144,14678.0,7
6147723,110,14784.0,7
6147991,160,57738.0,0
6148494,264,20444.0,0
6148660,21,0.0,0
6149432,169,11806.0,7
6150220,176,36201.0,0
6151325,162,7816.0,0
6152137,347,16521.0,7
6152586,136,20025.0,1
6152741,262,26871.0,0
6153952,140,0.0,0
6155104,91,1413.0,6
6155361,136,7043.0,0
6155482,60,2232.0,0
6158079,27,1103.0,7
6158210,251,16162.0,0
6158384,192,25048.0,4
6158548,248,12124.0,0
6160739,204,1475.0,7
6160851,181,35841.0,7
6161820,75,13006.0,0
6163567,158,5738.0,1
6166085,248,0.0,0
6168122,59,15274.0,0
6168309,209,51052.0,0
6170086,138,6266.0,7
6171372,90,4.0,0
6173297,116,4619.0,0
6174502,184,22831.0,0
6176300,291,6001.0,0
6177042,191,890.0,0
6177151,320,8687.0,0
6177765,206,8006.0,0
6179918,255,5935.0,0
6180703,165,59042.0,0
6184613,184,16348.0,0
6184856,227,14895.0,7
6185074,138,3768.0,7
6185421,147,2301.0,0
6187470,150,11864.0,7
6188961,92,9495.0,0
6191641,93,0.0,0
6192151,174,9033.0,0
6192797,114,25655.0,7
6195813,144,7799.0,7
6196127,173,3529.0,7
6196733,110,2459.0,7
6199442,89,15538.0,0
6199968,300,13231.0,0
6202647,195,7087.0,7
6202869,110,33026.0,7
6203781,156,15475.0,0
6205266,280,9133.0,7
6206261,184,1874.0,0
6209274,85,11812.0,0
6210831,214,2346.0,7
6211114,268,2663.0,7
6214965,170,5571.0,0
6214999,221,29602.0,0
6215345,254,23649.0,0
6221131,385,28550.0,7
6222068,102,9789.0,0
6223914,138,18653.0,0
6225907,101,3987.0,0
6226086,105,2499.0,0
6228076,58,11342.0,0
6228702,17,0.0,0
6230210,138,23372.0,0
6230818,210,18806.0,7
6235185,154,13812.0,0
6237737,171,11840.0,0
6238367,174,12169.0,0
6243922,135,35648.0,0
6246727,61,2463.0,0
6248392,107,10675.0,0
6249676,183,2735.0,0
6249723,163,25143.0,0
6249878,61,12.0,0
6251009,143,16661.0,0
6253517,210,9294.0,0
6254211,131,4987.0,7
6256865,189,18758.0,0
6258806,195,19972.0,7
6260893,116,6514.0,0
6261398,142,46713.0,7
6263117,90,17556.0,0
6265777,169,7987.0,0
6267692,224,2294.0,0
6270259,185,11359.0,7
6271145,144,3537.0,0
6271293,59,14855.0,0
6272555,197,18458.0,0
6275417,134,13984.0,0
6281123,118,19585.0,0
6281205,82,0.0,0
6283434,220,14637.0,0
6284098,161,20460.0,1
6285334,149,3100.0,7
6286140,135,7853.0,0
6289535,225,1120.0,7
6290346,107,0.0,0
6295798,195,13559.0,0
6295923,122,15355.0,0
6297622,421,9292.0,0
6297662,257,1315.0,0
6297920,77,1883.0,0
6298538,186,3005.0,7
6298664,213,31472.0,0
6305937,113,20722.0,0
6312072,58,2389.0,1
6312617,336,0.0,0
6312703,763,0.0,0
6313010,229,34.0,0
6313763,114,16050.0,0
6316091,202,13452.0,0
6317418,38,768.0,0
6317763,133,5264.0,7
6320043,220,11.0,0
6320296,109,0.0,0
6321020,109,2644.0,0
6323085,208,11897.0,7
6323604,38,,
6325293,298,21536.0,0
6327189,199,33052.0,0
6328801,83,1037.0,0
6330691,111,0.0,0
6335711,50,0.0,0
6339842,229,34475.0,0
6339869,86,765.0,7
6340812,33,1170.0,0
6340987,229,4964.0,0
6341402,84,402.0,0
6342264,153,21518.0,0
6347382,270,16460.0,0
6348302,323,10300.0,0
6348721,101,2106.0,7
6349023,109,4078.0,0
6350031,146,0.0,0
6352438,102,79.0,0
6353025,9,0.0,0
6354459,152,4466.0,7
6355290,91,909.0,7
6356730,207,9966.0,0
6357194,156,37849.0,0
6357310,309,48491.0,0
6360100,49,1468.0,0
6360981,59,3613.0,0
6362462,33,5101.0,0
6365325,133,26627.0,0
6365915,135,2967.0,7
6367521,160,1409.0,7
6368177,148,33.0,0
6368310,86,5404.0,0
6370384,86,15429.0,0
6372140,263,8010.0,0
6373415,419,16246.0,0
6373680,169,19428.0,3
6375344,103,6384.0,0
6376329,75,16689.0,7
6377426,142,14573.0,0
6377712,80,21892.0,3
6378811,114,3817.0,0
6379997,193,2422.0,0
6380298,93,9178.0,7
6381752,121,7774.0,7
6382250,290,8659.0,0
6386993,194,18714.0,0
6389441,106,19262.0,0
6389566,77,348.0,0
6391616,287,54323.0,0
6393741,119,6088.0,7
6397112,156,24844.0,2
6397960,54,13554.0,0
6398183,123,3190.0,7
6398248,99,22754.0,0
6398286,334,9525.0,0
6399405,148,15011.0,0
6399708,138,2619.0,0
6402214,117,26482.0,0
6402342,167,17988.0,7
6402798,156,7111.0,0
6403373,130,348.0,0
6403613,193,13912.0,0
6403885,215,13480.0,7
6407500,225,254.0,0
6408054,204,6464.0,7
6408993,162,14693.0,0
6410907,268,7823.0,0
6411287,251,40620.0,0
6413160,200,4588.0,7
6413443,376,34809.0,0
6413650,138,2940.0,4
6414065,87,656.0,0
6415507,180,2666.0,5
6415915,88,14908.0,0
6415928,119,25610.0,0
6416512,187,7775.0,7
6417897,182,7871.0,0
6422130,102,12477.0,0
6425405,241,2513.0,0
6425420,142,15975.0,0
6425752,75,3515.0,3
6426763,194,27385.0,0
6428827,28,7335.0,0
6430532,206,29176.0,0
6430880,103,16.0,0
6432254,125,2062.0,0
6432731,299,44712.0,0
6432992,143,0.0,0
6435781,158,23175.0,0
6437046,83,4523.0,7
6438340,208,17214.0,0
6439005,84,4503.0,0
6439178,158,27242.0,0
6441019,138,18867.0,0
6441868,86,4331.0,7
6443953,54,481.0,0
6443957,152,13095.0,0
6444386,74,2005.0,0
6445474,179,1397.0,0
6445960,150,9201.0,0
6447446,54,2843.0,0
6448480,22,0.0,0
6450138,146,2160.0,7
6451809,141,9202.0,0
6452091,999,12104.0,7
6452428,63,4771.0,0
6452761,309,17302.0,0
6453978,165,14653.0,7
6455488,338,9020.0,0
6457531,86,6194.0,0
6459924,250,2556.0,7
6460633,142,14432.0,0
6460747,156,8536.0,0
6461810,132,5805.0,0
6461885,213,7906.0,0
6461894,93,2966.0,0
6464893,137,5741.0,7
6465265,178,53010.0,0
6465848,116,15268.0,0
6466465,300,29233.0,0
6467062,205,23036.0,0
6467747,153,42187.0,0
6469703,99,22076.0,0
6470086,95,2573.0,0
6470096,281,65082.0,0
6471225,226,4679.0,0
6472572,80,1830.0,7
6473637,134,199.0,0
6475208,-1,,
6477630,-1,,
6477787,196,3077.0,7
6479191,271,2321.0,0
6480625,67,10193.0,0
6480656,472,20197.0,0
6483198,180,2384.0,0
6484962,254,13947.0,0
6485392,226,2603.0,0
6487273,103,15307.0,0
6487455,138,16702.0,0
6489277,273,20250.0,0
6489484,113,312.0,0
6490021,232,23237.0,0
6490746,90,794.0,0
6493077,388,16990.0,0
6493577,157,4668.0,0
6494054,7,0.0,0
6494785,82,0.0,0
6498167,103,29356.0,0
6499160,65,2022.0,7
6499563,181,22719.0,0
6504594,60,28630.0,0
6508424,269,18277.0,0
6508776,57,2486.0,0
6510858,130,7527.0,0
6513074,173,1413.0,0
6514480,100,6414.0,0
6519188,144,68090.0,0
6520725,131,9579.0,7
6521016,246,13175.0,0
6521573,168,44251.0,0
6523502,270,2153.0,0
6523808,110,123.0,0
6524638,210,40608.0,0
6525966,91,1105.0,7
6526303,118,0.0,0
6528495,200,16378.0,0
6529282,296,19893.0,0
6530380,113,13706.0,7
6532457,54,7931.0,0
6534073,211,1347.0,0
6534084,34,12749.0,0
6534783,148,4551.0,7
6534853,325,55.0,0
6535695,167,4334.0,7
6539046,99,5723.0,0
6539246,383,28246.0,0
6539923,277,20012.0,0
6541126,93,362.0,0
6545641,104,1196.0,6
6548488,171,16499.0,0
6549256,230,45932.0,7
6550426,151,1396.0,7
6551608,170,2914.0,0
6552159,170,23246.0,0
6552402,172,25050.0,0
6553004,178,10604.0,1
6553588,66,11722.0,0
6553839,96,2912.0,7
6554328,-1,,
6554530,71,20059.0,7
6554575,86,2834.0,0
6555378,163,63253.0,0
6557032,162,8671.0,7
6557326,203,21506.0,0
6558395,150,22810.0,0
6559260,160,10244.0,0
6560389,184,16761.0,0
6561260,156,15432.0,7
6561651,197,13132.0,7
6562642,134,4008.0,0
6569579,47,7012.0,0
6569772,191,20496.0,0
6575216,168,12274.0,7
6576068,115,13894.0,0
6576088,105,1848.0,7
6577314,224,9207.0,7
6583165,154,5189.0,7
6583755,215,12578.0,7
6583781,234,3154.0,0
6585388,226,3065.0,7
6586097,31,370.0,0
6589641,86,125.0,0
6589751,143,1587.0,7
6590558,109,2024.0,0
6592023,79,6924.0,7
6593423,131,18522.0,7
6594485,470,14094.0,0
6594807,186,18393.0,0
6595956,192,9181.0,0
6597363,302,32666.0,1
6598032,170,8477.0,0
6599279,163,17579.0,0
6603159,36,2608.0,0
6605405,48,26396.0,0
6606611,27,569.0,0
6606721,21,665.0,0
6608076,227,6740.0,0
6609698,213,827.0,7
6610153,71,283.0,7
6612115,199,74266.0,0
6612910,140,2199.0,0
6614021,302,66311.0,7
6615328,96,3793.0,7
6616193,233,0.0,0
6616211,249,4390.0,7
6616339,178,8767.0,0
6616697,314,31546.0,0
6617512,180,35265.0,0
6622339,278,23124.0,0
6622999,130,5308.0,7
6623771,131,24233.0,0
6627824,228,19005.0,0
6627920,236,22786.0,1
6627976,228,7945.0,7
6628540,140,3861.0,0
6628685,179,23891.0,0
6628723,89,7102.0,0
6629311,109,6433.0,7
6630032,175,576.0,0
6630493,73,9831.0,0
6630825,231,691.0,0
6632271,171,24742.0,0
6633955,186,6777.0,0
6636721,-1,,
6637696,199,5788.0,0
6637847,166,6512.0,4
6639342,67,3687.0,7
6641207,161,3882.0,0
6642751,246,367.0,0
6642993,98,1245.0,7
6644078,182,13337.0,7
6644960,173,22705.0,0
6645041,413,18565.0,0
6647437,233,3545.0,0
6647457,435,27860.0,0
6647614,171,31622.0,0
6648417,107,954.0,0
6652355,136,9862.0,7
6652854,51,3369.0,7
6654818,153,20959.0,0
6654890,11,78.0,0
6655075,171,8007.0,2
6656656,334,26271.0,0
6658163,251,5038.0,7
6659539,143,12392.0,0
6660223,161,914.0,0
6661826,89,8811.0,7
6661905,29,0.0,0
6662492,468,23055.0,0
6663811,57,80.0,7
6664331,70,3588.0,0
6664409,146,20013.0,0
6666110,37,714.0,0
6667981,142,22003.0,7
6668615,191,3475.0,0
6668875,78,9457.0,0
6669489,306,7945.0,7
6671046,337,870.0,7
6671160,119,13085.0,0
6671548,163,7958.0,7
6673240,141,15858.0,7
6673737,138,7252.0,0
6674951,106,8405.0,0
6675017,136,14284.0,7
6675150,335,4358.0,0
6678235,227,6597.0,7
6678927,299,3837.0,0
6679479,131,5163.0,0
6680829,121,24356.0,0
6681811,190,1946.0,0
6682005,190,5471.0,0
6682875,46,10348.0,0
6685114,157,10039.0,0
6689791,225,16284.0,0
6692203,54,21668.0,0
6692636,163,21510.0,2
6693437,162,4110.0,7
6693533,192,20974.0,7
6693913,324,4518.0,0
6694441,99,5767.0,0
6697165,764,7598.0,7
6697519,55,0.0,0
6700880,230,10201.0,0
6701296,356,26898.0,0
6702929,182,2304.0,0
6703233,152,9109.0,0
6703335,65,11048.0,0
6703508,249,1838.0,0
6704397,209,1765.0,7
6704487,144,13997.0,0
6705321,218,505.0,0
6705752,22,2521.0,7
6705792,169,9864.0,7
6708907,104,6890.0,0
6709119,172,8006.0,0
6712108,167,3189.0,0
6712151,119,24699.0,0
6712663,11,0.0,0
6713321,144,3445.0,7
6713621,178,13786.0,0
6716132,245,4099.0,0
6717715,179,23208.0,0
6718011,9,0.0,0
6719056,101,15077.0,7
6720347,181,0.0,0
6722236,83,13029.0,7
6723967,72,1001.0,0
6724618,165,0.0,0
6724970,214,6592.0,7
6725161,104,3206.0,0
6725849,100,33.0,0
6726147,298,222018.0,0
6726295,146,5486.0,7
6727131,47,1354.0,7
6727639,141,10110.0,0
6731151,110,8233.0,7
6731185,136,13170.0,0
6731387,127,5924.0,0
6731989,219,,0
6732089,165,7231.0,7
6732904,133,4595.0,0
6736938,62,735.0,1
6739775,247,28602.0,7
6739941,181,13381.0,7
6741008,114,1174.0,7
6741803,274,26110.0,0
6742601,221,16752.0,0
6744803,35,1596.0,5
6746821,117,1102.0,7
6747332,209,8811.0,7
6747714,69,0.0,0
6748244,147,2523.0,7
6750165,220,9975.0,0
6750694,316,0.0,0
6752141,251,25033.0,0
6752358,202,7554.0,7
6753847,115,6205.0,7
6753856,191,2439.0,0
6756048,191,20313.0,3
6756500,158,0.0,0
6757551,66,3326.0,0
6759853,167,9665.0,0
6759955,154,2042.0,4
6760905,305,2211.0,7
6761768,146,1223.0,0
6766161,132,14124.0,7
6766588,158,6087.0,0
6767189,79,16671.0,0
6767819,304,8477.0,0
6767864,224,50414.0,0
6768400,314,27215.0,0
6768440,318,9727.0,1
6768490,-1,,
6768576,200,11888.0,0
6770298,87,0.0,0
6771351,159,7675.0,7
6774193,133,12074.0,0
6774843,123,9239.0,7
6774939,105,350.0,0
6775282,130,5448.0,7
6776042,229,13124.0,0
6776477,74,6682.0,7
6777578,260,2061.0,0
6779710,117,4091.0,7
6780726,170,643.0,0
6783389,126,77.0,0
6784120,48,0.0,0
6785927,291,11866.0,0
6786809,112,13475.0,0
6787880,220,16501.0,0
6790138,164,1541.0,7
6790769,90,273.0,7
6792638,106,4261.0,7
6795692,130,5219.0,0
6795784,153,11729.0,7
6796023,147,20384.0,0
6797245,258,0.0,0
6797573,172,24362.0,0
6797677,63,2865.0,7
6798775,48,8359.0,7
6803019,46,405.0,0
6803681,198,14395.0,7
6810682,102,26981.0,0
6813326,183,0.0,0
6813978,94,18445.0,7
6814592,197,13075.0,0
6814700,397,2508.0,7
6816309,392,17435.0,0
6819872,119,19573.0,7
6820298,389,27883.0,0
6820495,269,2428.0,0
6820522,115,0.0,0
6820764,33,3602.0,0
6821079,111,5379.0,7
6821124,7,991.0,0
6822705,114,25900.0,0
6826094,218,3510.0,0
6828773,143,13594.0,7
6828994,50,2085.0,0
6832079,45,346.0,7
6834231,162,7377.0,7
6834292,141,12565.0,7
6834842,41,2043.0,0
6836037,258,15339.0,7
6836938,136,14354.0,4
6838139,182,6181.0,0
6838234,122,17765.0,0
6839317,96,327.0,7
6839727,110,7723.0,0
6843085,101,1636.0,7
6843897,137,12052.0,0
6849190,89,6362.0,7
6851319,328,13642.0,0
6852291,163,3935.0,7
6852662,149,4440.0,0
6852745,84,9275.0,7
6853111,227,1525.0,7
6853773,999,12412.0,7
6856415,92,55.0,0
6856832,-1,,
6857027,89,2370.0,7
6857504,125,144.0,0
6858417,153,11247.0,0
6860507,117,17656.0,7
6860682,52,0.0,0
6864014,185,5555.0,0
6864838,127,11047.0,0
6865021,143,2791.0,7
6866728,46,457.0,0
6868996,87,3682.0,0
6869195,86,4405.0,0
6869751,78,17370.0,0
6872081,171,693.0,0
6872919,296,17369.0,0
6873089,173,44120.0,0
6876778,16,3459.0,0
6877569,112,10415.0,0
6879749,373,51416.0,0
6880140,298,246.0,0
6881566,103,870.0,7
6881804,263,4741.0,0
6881892,199,1169.0,7
6882437,312,996.0,0
6885167,46,2604.0,6
6885400,90,3471.0,7
6888377,162,10917.0,5
6888806,34,574.0,0
6889822,126,12024.0,0
6889849,97,446.0,7
6890907,44,9692.0,0
6892031,255,6965.0,7
6892342,107,17608.0,7
6892404,199,4013.0,7
6893254,144,1368.0,7
6895814,147,39298.0,7
6901878,137,39241.0,0
6903331,288,48740.0,0
6904920,154,274.0,0
6905335,-1,,
6908180,81,3992.0,0
6911480,252,455.0,0
6912960,393,48973.0,1
6913696,207,15527.0,7
6913893,201,19945.0,0
6916030,117,9562.0,0
6916448,11,3777.0,0
6916969,271,14489.0,0
6918933,166,0.0,0
6920762,197,7807.0,0
6920946,83,1301.0,0
6921837,139,68479.0,0
6922340,117,8435.0,7
6922736,71,7034.0,7
6922795,71,0.0,0
6922953,85,3731.0,7
6923580,113,0.0,0
6924550,186,3895.0,7
6926187,33,110.0,7
6926897,85,0.0,0
6926956,227,2813.0,0
6927237,41,13167.0,0
6927291,318,0.0,0
6929581,119,23783.0,7
6930805,106,1983.0,7
6931707,181,31479.0,0
6932759,106,9271.0,0
6936514,-1,,
6936520,138,2415.0,0
6938632,44,0.0,0
6941136,142,23214.0,7
6942714,104,53.0,0
6943332,145,0.0,0
6944673,230,36551.0,0
6946875,123,24939.0,0
6951186,303,21327.0,1
6952814,162,51442.0,0
6954417,162,4919.0,0
6955849,150,16807.0,7
6956799,266,51182.0,0
6961384,37,18894.0,0
6962105,151,17694.0,0
6963738,337,26336.0,0
6963997,8,0.0,0
6965293,131,20817.0,0
6965386,240,1815.0,7
6965627,189,21965.0,0
6965780,139,8006.0,0
6966245,115,6718.0,0
6968188,116,12706.0,0
6968543,229,8946.0,0
6968815,92,12470.0,0
6976794,27,22521.0,0
6978384,46,1591.0,0
6980565,290,4542.0,0
6980957,116,7824.0,0
6981839,124,28383.0,7
6983097,154,3614.0,7
6983646,239,8033.0,0
6983898,73,1739.0,0
6984526,227,1649.0,0
6984782,121,16701.0,0
6988374,106,15580.0,7
6988784,154,11247.0,0
6989592,87,3801.0,1
6991867,96,4056.0,7
6992967,178,6664.0,7
6994880,73,2451.0,0
6996183,160,6710.0,0
6996590,160,17532.0,0
6998705,286,11402.0,7
6998827,52,3080.0,0
7000846,171,38732.0,0
7002551,125,25389.0,0
7002681,217,5479.0,0
7003359,121,7996.0,1
7004049,120,9561.0,0
7006445,209,15510.0,0
7008795,226,0.0,0
7010247,111,2021.0,7
7013754,40,4816.0,7
7014648,311,927.0,0
7014914,225,45075.0,0
7019458,66,2146.0,0
7020290,112,18169.0,0
7020925,265,2490.0,0
7022038,263,20734.0,0
7022859,73,352.0,2
7023325,155,35704.0,0
7025604,59,1840.0,0
7026159,259,21308.0,0
7027590,198,26312.0,0
7029984,223,7859.0,7
7030274,166,1769.0,0
7031860,327,12881.0,0
7032184,322,3736.0,7
7040402,297,5652.0,0
7041093,343,450.0,0
7042670,118,31763.0,7
7042923,299,22041.0,0
7045612,309,5534.0,0
7047211,261,21237.0,0
7047506,29,2563.0,0
7048555,216,18666.0,0
7050623,243,24123.0,0
7053595,111,4127.0,0
7055411,95,5535.0,7
7055693,103,6281.0,0
7058420,181,43486.0,0
7058511,168,1758.0,7
7061248,81,2212.0,7
7061270,206,9240.0,7
7061286,224,5406.0,0
7061561,187,50161.0,0
7062584,87,6669.0,7
7063661,37,,0
7063854,133,506.0,0
7066053,153,4713.0,7
7066275,13,384.0,0
7067615,111,12714.0,0
7069269,72,3851.0,0
7071097,211,8096.0,7
7071517,270,405.0,0
7072093,159,18942.0,0
7072939,248,261.0,0
7074187,71,14319.0,1
7075582,219,9008.0,7
7076455,119,1342.0,7
7077871,124,3774.0,7
7079086,105,10539.0,2
7080432,205,297.0,0
7081461,243,14872.0,0
7082011,7,0.0,0
7084512,299,5916.0,0
7086237,321,37288.0,0
7086390,174,15496.0,0
7086667,253,17269.0,0
7087116,211,1950.0,0
7087386,296,6436.0,0
7088075,19,0.0,0
7088264,119,1961.0,0
7088517,346,4643.0,0
7089792,85,2987.0,7
7091606,151,24753.0,7
7091790,103,12851.0,7
7093028,81,2554.0,7
7094404,131,0.0,0
7095888,94,23294.0,0
7097485,197,3722.0,0
7098004,165,6883.0,0
7099974,201,1577.0,0
7100360,113,3973.0,7
7100969,83,15518.0,0
7102092,180,42252.0,3
7102199,203,15690.0,1
7102559,25,30.0,0
7102598,-1,,
7103823,234,0.0,0
7103959,132,22892.0,0
7105309,129,15633.0,0
7105919,335,17157.0,1
7107071,158,10308.0,7
7109306,236,6220.0,0
7109342,278,1001.0,0
7110809,200,38880.0,0
7111399,87,671.0,7
7111605,139,8362.0,0
7111926,244,42129.0,0
7112479,243,15631.0,0
7113786,274,32020.0,0
7114801,87,16825.0,0
7115314,202,7916.0,0
7115754,288,20007.0,0
7117132,203,11899.0,0
7117412,136,4807.0,7
7120069,167,7426.0,0
7121923,58,16783.0,0
7122831,126,3621.0,7
7122836,103,21801.0,0
7122862,252,3015.0,0
7126235,224,927.0,0
7126752,86,1889.0,0
7128892,49,41534.0,0
7130661,86,11439.0,0
7132147,150,9253.0,7
7132404,233,6187.0,1
7133805,27,0.0,0
7133998,156,2542.0,0
7134115,200,10260.0,1
7134864,275,3990.0,0
7137112,90,26132.0,0
7138353,442,6505.0,0
7138717,277,7624.0,0
